,,date,stake,price,profit,p_bet,bet_side
at opening price|None,5315,2019-09-21,5.0,1.3773584905660377,1.8867924528301883,0.7722769688402719,a
at opening price|None,5316,2019-09-21,1.91983147018065,2.1,2.111814617198715,0.49630299635427344,b
at opening price|None,5317,2019-09-21,1.2061233058706342,1.8333333333333335,1.0051027548921954,0.5564193027806421,b
at opening price|None,5318,2019-09-21,5.0,1.4081632653061225,2.0408163265306123,0.76201131882435,a
at opening price|None,5319,2019-09-21,5.0,1.8333333333333335,-5.0,0.6027518194380542,a
at opening price|None,5323,2019-09-21,3.216804064188027,1.606060606060606,0.0,0.6469192759561361,a
at opening price|None,5326,2019-09-28,5.0,1.263157894736842,-5.0,0.8221373398213302,a
at opening price|None,5327,2019-09-28,5.0,1.5555555555555556,-5.0,0.6984018746144994,a
at opening price|None,5328,2019-09-28,5.0,1.5882352941176472,2.941176470588236,0.7400144591221498,b
at opening price|None,5329,2019-09-28,1.572239966319813,2.7,2.6728079427436824,0.3901689477240272,b
at opening price|None,5331,2019-09-28,4.1932754622019255,1.5405405405405406,-4.1932754622019255,0.6785493014891363,b
at opening price|None,5332,2019-09-28,5.0,1.4761904761904763,-5.0,0.7296776000455938,a
at opening price|None,5333,2019-09-28,2.950737197254505,2.0,2.950737197254505,0.529507371972545,a
at opening price|None,5334,2019-09-28,3.2096066255351072,1.9090909090909092,2.917824205031916,0.5543772059574772,b
at opening price|None,5335,2019-09-28,1.7527258560995789,3.8,-1.7527258560995789,0.2889875389319938,b
at opening price|None,5336,2019-09-28,5.0,1.4761904761904763,-5.0,0.7628472861183049,a
at opening price|None,5339,2019-10-05,1.8951257343423824,3.2,-1.8951257343423824,0.33855797884720773,b
at opening price|None,5340,2019-10-05,5.0,1.9523809523809523,-5.0,0.6012642338547975,b
at opening price|None,5341,2019-10-05,5.0,1.5128205128205128,-5.0,0.738426539225002,b
at opening price|None,5342,2019-10-05,5.0,1.3773584905660377,1.8867924528301883,0.7748361718980381,a
at opening price|None,5343,2019-10-05,1.035829876185608,2.3,-1.035829876185608,0.44649198990470695,a
at opening price|None,5345,2019-10-05,5.0,1.3773584905660377,-5.0,0.7793575731627592,a
at opening price|None,5347,2019-10-05,5.0,2.6,8.0,0.49319504350019516,b
at opening price|None,5348,2019-10-12,0.8307955346110337,2.7,-0.8307955346110337,0.3808322400654722,b
at opening price|None,5350,2019-10-12,5.0,1.434782608695652,2.1739130434782608,0.7426658898938293,a
at opening price|None,5354,2019-10-12,5.0,2.5,-5.0,0.46347634118327363,b
at opening price|None,5357,2019-10-12,5.0,1.606060606060606,-5.0,0.6941920070561243,b
at opening price|None,5358,2019-10-12,2.4048093585961587,2.75,4.208416377543278,0.39424302820031476,b
at opening price|None,5359,2019-10-12,3.97438246741404,2.35,-3.97438246741404,0.4711950326043315,b
at opening price|None,5361,2019-10-12,5.0,1.2857142857142856,1.428571428571428,0.8218002352190329,a
at opening price|None,5362,2019-10-18,1.9397037890231486,2.9,3.685437199143982,0.3702443944768551,b
at opening price|None,5363,2019-10-18,3.4357697216554026,1.434782608695652,-3.4357697216554026,0.7177925437676085,b
at opening price|None,5366,2019-10-18,4.18075244224116,2.3,5.434978174913508,0.48204328847750877,b
at opening price|None,5368,2019-10-18,5.0,2.05,-5.0,0.5395109128499701,b
at opening price|None,5369,2019-10-18,5.0,1.7407407407407407,3.7037037037037033,0.639341575661999,b
at opening price|None,5371,2019-10-18,5.0,1.6451612903225805,-5.0,0.7363111708579124,b
at opening price|None,5372,2019-10-18,5.0,1.2222222222222223,0.0,0.8659202593289834,a
at opening price|None,5373,2019-10-18,3.393900237032372,1.9090909090909092,3.085363851847611,0.556132383209832,a
at opening price|None,5374,2019-10-18,3.782477561565647,2.45,-3.782477561565647,0.4529354486879199,b
at opening price|None,5375,2019-10-26,3.661455811023176,1.606060606060606,-3.661455811023176,0.6502751381964014,b
at opening price|None,5376,2019-10-26,4.305767333594647,2.1,4.736344066954112,0.5212985149233724,a
at opening price|None,5377,2019-10-26,5.0,1.4081632653061225,2.0408163265306123,0.7397212936151385,b
at opening price|None,5379,2019-10-26,1.9184094243164747,2.45,-1.9184094243164747,0.4308709686959909,a
at opening price|None,5380,2019-10-26,3.0233784733813467,2.65,-3.0233784733813467,0.41500810929116394,b
at opening price|None,5383,2019-10-26,5.0,1.5128205128205128,2.564102564102564,0.7530210326263015,b
at opening price|None,5385,2019-10-26,1.4811175870678372,2.25,1.8513969838347966,0.46090130652297595,a
at opening price|None,5386,2019-11-02,2.4320696921586205,2.25,-2.4320696921586205,0.47146744102398463,a
at opening price|None,5390,2019-11-02,5.0,1.4081632653061225,2.0408163265306123,0.7673790905855383,b
at opening price|None,5391,2019-11-02,4.712408428468699,1.5405405405405406,2.5472477991722697,0.6821923398489032,a
at opening price|None,5392,2019-11-02,5.0,2.55,7.749999999999999,0.512582756015056,a
at opening price|None,5397,2019-11-02,5.0,1.9090909090909092,4.545454545454546,0.6328306364860341,a
at opening price|None,5398,2019-11-09,0.6730526181295547,2.7,1.1441894508202433,0.37884584778385366,b
at opening price|None,5399,2019-11-09,5.0,2.4,7.0,0.5006080045633292,b
at opening price|None,5401,2019-11-09,0.9897721150575554,2.75,1.732101201350722,0.3762334632825507,b
at opening price|None,5403,2019-11-09,5.0,1.4761904761904763,2.3809523809523814,0.7403648988898517,a
at opening price|None,5404,2019-11-09,5.0,1.5714285714285714,2.8571428571428568,0.7237881347656588,a
at opening price|None,5405,2019-11-09,5.0,2.9,-5.0,0.4105362239848074,b
at opening price|None,5407,2019-11-09,5.0,1.5714285714285714,-5.0,0.7100176671574352,a
at opening price|None,5409,2019-11-09,2.2921893677384313,1.5714285714285714,1.309822495850532,0.6530341044926432,a
at opening price|None,5410,2019-11-09,5.0,1.3703703703703702,1.8518518518518512,0.7689559411677542,a
at opening price|None,5416,2019-11-16,5.0,1.4651162790697674,2.325581395348837,0.7157635802078965,a
at opening price|None,5417,2019-11-16,5.0,1.526315789473684,2.6315789473684204,0.6962116468514712,b
at opening price|None,5419,2019-11-16,3.2413571199660476,1.8333333333333335,2.70113093330504,0.5749214283633277,b
at opening price|None,5420,2019-11-16,3.5447856754961133,1.2985074626865671,1.0581449777600338,0.7864128077034305,a
at opening price|None,5425,2019-12-07,5.0,1.5555555555555556,2.7777777777777777,0.7115701414265132,a
at opening price|None,5428,2019-12-07,5.0,1.625,3.125,0.7081230813393848,b
at opening price|None,5430,2019-12-07,2.090541786797766,2.15,-2.090541786797766,0.487480214463418,a
at opening price|None,5433,2019-12-07,5.0,1.7142857142857144,-5.0,0.6311434272821476,b
at opening price|None,5435,2019-12-14,1.771851867994334,2.15,-1.771851867994334,0.48407097347156736,b
at opening price|None,5438,2019-12-14,5.0,1.6451612903225805,3.2258064516129026,0.6797840996290259,a
at opening price|None,5441,2019-12-14,3.2670209915579957,2.95,6.370690933538092,0.3821741758205972,b
at opening price|None,5443,2019-12-14,5.0,1.3773584905660377,1.8867924528301883,0.7630189988077294,a
at opening price|None,5445,2019-12-14,5.0,1.25,1.25,0.843758719178384,a
at opening price|None,5450,2019-12-21,5.0,1.606060606060606,-5.0,0.671704566303925,b
at opening price|None,5452,2019-12-21,5.0,1.6666666666666665,3.3333333333333326,0.6746680653800866,b
at opening price|None,5453,2019-12-21,5.0,1.625,3.125,0.6955998822732996,a
at opening price|None,5454,2019-12-21,5.0,1.3571428571428572,1.785714285714286,0.7760082645905544,a
at opening price|None,5459,2019-12-21,2.0947458134233496,2.15,2.4089576854368517,0.4875251877715056,a
at opening price|None,5460,2019-12-21,4.806031972981914,2.5,-4.806031972981914,0.45767238367578295,a
at opening price|None,5461,2020-01-18,3.340249408418078,2.15,3.8412868196807897,0.5008491797179608,a
at opening price|None,5462,2020-01-18,4.118913985479787,2.4,5.766479579671701,0.46472066316393085,a
at opening price|None,5464,2020-01-18,2.3370478286838523,2.6,-2.3370478286838523,0.41337905019918586,a
at opening price|None,5465,2020-01-18,2.428442150017839,2.7,-2.428442150017839,0.40095075300022465,a
at opening price|None,5466,2020-01-18,5.0,1.25,-5.0,0.8527863076465841,b
at opening price|None,5469,2020-01-18,5.0,2.4,-5.0,0.4944581177149757,b
at opening price|None,5472,2020-01-25,3.8555864837667744,1.7142857142857144,-3.8555864837667744,0.6154632206980565,b
at opening price|None,5473,2020-01-25,1.7082586063319787,2.75,-1.7082586063319787,0.38537783680786153,b
at opening price|None,5474,2020-01-25,4.910953521049504,2.2,5.893144225259406,0.5081194929569036,a
at opening price|None,5477,2020-01-25,3.723389543167703,1.3773584905660377,1.405052657799133,0.7464295317433847,a
at opening price|None,5478,2020-01-25,5.0,1.2857142857142856,1.428571428571428,0.8069978196870566,a
at opening price|None,5480,2020-01-25,2.526795192086947,2.05,2.653134951691294,0.5136891214799151,b
at opening price|None,5483,2020-01-25,5.0,1.5405405405405406,2.7027027027027026,0.7275061556908371,a
at opening price|None,5484,2020-02-08,1.9277076317761002,4.75,7.228903619160375,0.2409638047122542,b
at opening price|None,5485,2020-02-08,5.0,2.65,-5.0,0.44495157122327467,b
at opening price|None,5488,2020-02-08,4.626792583074804,1.5128205128205128,-4.626792583074804,0.6923850344615241,a
at opening price|None,5489,2020-02-08,5.0,1.3278688524590163,-5.0,0.7782940539612924,b
at opening price|None,5490,2020-02-08,3.0219494369272493,2.25,3.7774367961590616,0.4780216604103028,a
at opening price|None,5498,2020-02-15,4.613360557478181,1.9523809523809523,4.393676721407791,0.5572035176339335,b
at opening price|None,5499,2020-02-15,5.0,1.434782608695652,2.1739130434782608,0.7791372529046149,a
at opening price|None,5500,2020-02-15,4.001418185092927,1.9523809523809523,3.8108744619932633,0.5512333481472481,b
at opening price|None,5503,2020-02-15,5.0,2.4,7.0,0.4929425109104908,a
at opening price|None,5508,2020-02-15,5.0,1.6896551724137931,-5.0,0.6737322866689119,a
at opening price|None,5509,2020-02-22,2.6348245999702202,2.4,-2.6348245999702202,0.44740628699965257,b
at opening price|None,5510,2020-02-22,2.035612329404698,2.4,-2.035612329404698,0.4404154771763881,a
at opening price|None,5511,2020-02-22,5.0,1.2857142857142856,1.428571428571428,0.8158401793327608,a
at opening price|None,5512,2020-02-22,3.0031539845592663,1.3508771929824561,1.0537382401962336,0.7558605401795286,b
at opening price|None,5513,2020-02-22,5.0,1.4166666666666667,2.083333333333334,0.7622387939904718,a
at opening price|None,5515,2020-02-22,4.16017821810761,2.2,-4.16017821810761,0.49992921692481024,a
at opening price|None,5516,2020-02-22,3.270463281634877,4.25,10.62900566531335,0.28531296783676874,a
at opening price|None,5518,2020-02-22,3.099955794648246,1.5555555555555556,1.72219766369347,0.6649996842474875,b
at opening price|None,5520,2020-02-22,5.0,1.8333333333333335,4.166666666666668,0.6360842155382809,b
at opening price|None,5521,2020-02-29,5.0,1.6666666666666665,-5.0,0.6496654021486152,b
at opening price|None,5525,2020-02-29,3.8354885921487796,1.8695652173913042,-3.8354885921487796,0.5705626845781282,b
at opening price|None,5526,2020-02-29,3.4103546902498816,2.1,-3.4103546902498816,0.5119180015169035,b
at opening price|None,5528,2020-02-29,5.0,1.2469135802469136,1.2345679012345678,0.8544434190433949,a
at opening price|None,5529,2020-02-29,5.0,4.0,-5.0,0.32664064102983914,b
at opening price|None,5532,2020-02-29,2.292592953619688,2.35,3.0950004873865793,0.4518723445735028,b
at opening price|None,5534,2020-03-07,5.0,1.606060606060606,-5.0,0.6639501807935169,b
at opening price|None,5535,2020-03-07,5.0,2.3,6.499999999999999,0.506307645906016,a
at opening price|None,5537,2020-03-07,4.073544371515801,5.5,-4.073544371515801,0.24847618062480403,b
at opening price|None,5538,2020-03-07,1.9411317636306638,3.75,-1.9411317636306638,0.2951365991999164,b
at opening price|None,5540,2020-03-07,4.388269730632967,3.1,9.21536643432923,0.38203462215696277,a
at opening price|None,5541,2020-03-07,5.0,1.6451612903225805,3.2258064516129026,0.6770916817962623,a
at opening price|None,5543,2020-03-07,5.0,1.5405405405405406,2.7027027027027026,0.7506549466403857,a
at opening price|None,5545,2020-03-14,5.0,2.15,5.75,0.5858390652592709,b
at opening price|None,5547,2020-03-14,5.0,1.6896551724137931,-5.0,0.6666944401906492,b
at opening price|None,5549,2020-03-14,5.0,1.3076923076923077,1.5384615384615385,0.8057573722333325,a
at opening price|None,5550,2020-03-14,3.7686419842611167,2.45,5.46453087717862,0.4527716806300295,b
at opening price|None,5551,2020-03-14,1.5814025129676086,2.6,-1.5814025129676086,0.4040788001596013,b
at opening price|None,5552,2020-03-14,4.983493961338574,2.55,7.724415640074789,0.45274051482411604,b
at opening price|None,5553,2020-03-14,5.0,1.3076923076923077,1.5384615384615385,0.8004127198191854,a
at opening price|None,5555,2020-03-14,5.0,2.0,-5.0,0.5593973509898242,a
at opening price|None,5557,2020-05-09,5.0,1.6666666666666665,3.3333333333333326,0.6665675504573211,a
at opening price|None,5558,2020-05-09,3.4523364470480384,1.4,1.380934578819215,0.7340133511259888,a
at opening price|None,5559,2020-05-09,5.0,1.8,4.0,0.6342352164210011,a
at opening price|None,5560,2020-05-09,5.0,1.434782608695652,-5.0,0.7577577002856762,b
at opening price|None,5562,2020-05-09,5.0,1.526315789473684,2.6315789473684204,0.7771751031915274,a
at opening price|None,5563,2020-05-09,5.0,1.4166666666666667,2.083333333333334,0.7371224235885105,b
at opening price|None,5564,2020-05-09,5.0,1.3333333333333333,1.6666666666666663,0.7928900655573964,a
at opening price|None,5566,2020-05-09,2.0950694685593407,1.5555555555555556,-2.0950694685593407,0.6578219247754239,a
at opening price|None,5567,2020-05-13,5.0,2.2,6.000000000000001,0.5665930942031419,a
at opening price|None,5569,2020-05-13,4.9091234768562,2.65,-4.9091234768562,0.43849097159858663,a
at opening price|None,5571,2020-05-13,5.0,1.6451612903225805,3.2258064516129026,0.6526819696248729,b
at opening price|None,5572,2020-05-13,5.0,1.4878048780487805,-5.0,0.7296055458515402,b
at opening price|None,5574,2020-05-13,2.4766731414567937,2.2,-2.4766731414567937,0.48156370699771045,a
at opening price|None,5575,2020-05-13,3.1222197248680224,1.8,-3.1222197248680224,0.5833086197766046,b
at opening price|None,5576,2020-05-13,5.0,1.606060606060606,-5.0,0.6727612617303769,a
at opening price|None,5577,2020-05-16,5.0,2.3,6.499999999999999,0.5113903998453699,a
at opening price|None,5579,2020-05-16,1.3964228866463793,2.5,-1.3964228866463793,0.41675707463975653,a
at opening price|None,5580,2020-05-16,2.0181130031873726,4.15,-2.0181130031873726,0.27160026968694084,b
at opening price|None,5581,2020-05-16,4.09971193067179,1.6666666666666665,2.733141287114526,0.6327976954453743,b
at opening price|None,5583,2020-05-16,2.064428784167564,2.5,-2.064428784167564,0.42477314541001077,b
at opening price|None,5585,2020-05-16,5.0,2.2,6.000000000000001,0.5312235002031908,a
at opening price|None,5586,2020-05-16,2.775246739251176,2.8,-2.775246739251176,0.39282460093322946,b
at opening price|None,5587,2020-05-16,5.0,1.6666666666666665,-5.0,0.6427194586732632,b
at opening price|None,5588,2020-05-30,5.0,1.6666666666666665,3.3333333333333326,0.6563495498466184,a
at opening price|None,5595,2020-05-30,5.0,1.3448275862068966,1.7241379310344829,0.8189788749295718,a
at opening price|None,5598,2020-05-30,2.281384106605815,2.25,2.8517301332572687,0.4697931567400646,b
at opening price|None,5601,2020-06-06,5.0,2.1,5.5,0.543250955913055,b
at opening price|None,5603,2020-06-06,5.0,1.5555555555555556,2.7777777777777777,0.7165336004168724,a
at opening price|None,5604,2020-06-06,1.4120311571934117,1.7142857142857144,1.00859368370958,0.5951002596432784,a
at opening price|None,5605,2020-06-06,5.0,1.9090909090909092,-5.0,0.6377954554879511,b
at opening price|None,5606,2020-06-06,5.0,1.25,1.25,0.8330249580916473,b
at opening price|None,5607,2020-06-06,5.0,2.3,-5.0,0.5350456957540803,b
at opening price|None,5608,2020-06-06,5.0,1.6896551724137931,3.4482758620689657,0.6654571698622205,a
at opening price|None,5609,2020-06-06,5.0,1.7142857142857144,3.571428571428572,0.6708502644570284,b
at opening price|None,5612,2020-06-13,3.1421795359868283,1.4081632653061225,1.2825222595864605,0.7283604610781845,a
at opening price|None,5614,2020-06-13,5.0,1.3333333333333333,1.6666666666666663,0.8428562964647859,a
at opening price|None,5618,2020-06-13,5.0,1.7142857142857144,-5.0,0.6607484717787768,b
at opening price|None,5620,2020-06-13,5.0,2.15,5.75,0.5731985504395065,b
at opening price|None,5621,2020-06-20,5.0,1.7142857142857144,3.571428571428572,0.6402595555081815,a
at opening price|None,5622,2020-06-20,5.0,2.25,6.25,0.5319066627062261,b
at opening price|None,5623,2020-06-20,4.036256693088905,3.9,11.705144409957825,0.3164366379997837,b
